"doc_title","word","tfidf"
"text7","malynes",139.767839845073
"text7","ballance",83.0653979970732
"text7","forraine",83.0653979970732
"text7","lesse",46.6707049755589
"text7","forme",44.2303290648965
"text7","himselfe",42.4279136141445
"text7","gaine",38.038082995811
"text7","custome",37.1244244123764
"text7","sayd",31.8209352106083
"text7","yeare",31.8209352106083
