"doc_title","word","tfidf"
"text12","taffities",4.08518350805278
"text12","muslins",3.18209352106083
"text12","em",2.65381974389379
"text12","product",2.3343063425358
"text12","prime",1.76921316259586
"text12","persuade",1.54988938801001
"text12","expended",1.51933568937926
"text12","scotch",1.51933568937926
"text12","undeniable",1.51933568937926
"text12","preferable",1.36172783601759
"text12","opposers",1.36172783601759
"text12","damageable",1.36172783601759
