"doc_title","word","tfidf"
"text17","seamen",10.1871331644567
"text17","protestant",9.73067239427724
"text17","regulated",6.62757831681574
"text17","suratt",5.44691134407037
"text17","silk",5.38999500848387
"text17","european",4.55800706813778
